,double
1316,0.5386590154032014
1317,0.5416666666666666
1318,0.8040816326530612
1319,0.49705000000000005
1320,0.47058823529411764
1321,0.7142857142857143
1322,0.6666666666666667
1323,0.5582905466626397
1324,0.75
1325,0.5775510204081633
1326,0.475
1327,0.5911764705882353
1328,0.6565656565656566
1329,0.5534581697372394
1330,0.5346938775510204
1331,0.4137
1332,0.3176470588235294
1333,0.6893939393939393
1334,0.5437934158864391
1335,0.6388888888888888
1336,0.763265306122449
1337,0.39155000000000006
1338,0.388235294117647
1339,0.47425249169435224
1340,0.33333333333333337
1341,0.8530612244897959
1342,0.5189000000000001
1343,0.32
1344,0.5529411764705883
1345,0.5555555555555556
1346,0.7142857142857143
1347,0.43699999999999994
1348,0.12
1349,0.4176470588235294
1350,0.7142857142857143
1351,0.38480000000000003
1352,0.2647058823529412
1353,0.5234000000000001
1354,0.6800000000000002
1355,0.588235294117647
1356,0.52
1357,0.4264705882352941
1358,0.7142857142857143
1359,0.48558897243107774
1360,0.5079318448883666
1361,0.33333333333333337
1362,0.3157894736842105
1363,0.696969696969697
1364,0.5812443370582906
1365,0.25
1366,0.3224489795918367
1367,0.5090000000000001
1368,0.08000000000000002
1369,0.4176470588235294
1370,0.4711779448621554
1371,0.5666862514688603
1372,0.5
1373,0.39339854336043356
1374,0.33834586466165417
1375,0.7474747474747474
1376,0.5229537903956508
1377,0.5277777777777778
1378,0.7836734693877551
1379,0.49335000000000007
1380,0.36
1381,0.5352941176470588
1382,0.3616333725029377
1383,0.3888888888888889
1384,0.5353997289972899
1385,0.33082706766917297
1386,0.792929292929293
1387,0.5578375113258836
1388,0.25
1389,0.5326530612244899
1390,0.4822
1391,0.43999999999999995
1392,0.3852941176470588
1393,0.6666666666666667
1394,0.27819548872180455
1395,0.7512626262626263
1396,0.5155542132286319
1397,0.5555555555555556
1398,0.5795918367346938
1399,0.4807
1400,0.43999999999999995
1401,0.5676470588235294
1402,0.6541353383458647
1403,0.702020202020202
1404,0.5700694654183026
1405,0.8333333333333333
1406,0.15714285714285714
1407,0.5347999999999999
1408,0.6411764705882352
1409,0.6994949494949494
1410,0.5252189670794323
1411,0.5591836734693878
1412,0.5588
1413,0.3411764705882353
1414,0.4734848484848485
1415,0.5231048021745696
1416,0.6111111111111112
1417,0.3081632653061224
1418,0.52985
1419,0.5970588235294118
1420,0.4871639987919057
1421,0.7638888888888888
1422,0.726530612244898
1423,0.4487
1424,0.78
1425,0.4647058823529412
1426,0.3333333333333333
1427,0.15918367346938772
1428,0.4738
1429,0.3
1430,0.3411764705882353
1431,0.4122448979591837
1432,0.4793
1433,0.8294117647058823
1434,0.5592
1435,0.22000000000000003
1436,0.5235294117647059
1437,0.36
1438,0.611764705882353
1439,0.4614661654135338
1440,0.6562867215041129
1441,0.2777777777777778
1442,0.5789473684210527
1443,0.6085858585858586
1444,0.5777710661431592
1445,0.7777777777777778
1446,0.7816326530612244
1447,0.5028
1448,0.4
1449,0.27058823529411763
1450,0.5569917743830787
1451,0.5
1452,0.5037593984962406
1453,0.47222222222222215
1454,0.4555270311084265
1455,0.8055555555555556
1456,0.3795918367346939
1457,0.5409000000000002
1458,0.32
1459,0.5352941176470588
1460,0.6792929292929293
1461,0.5513440048323769
1462,0.8333333333333333
1463,0.7836734693877552
1464,0.43870000000000003
1465,0.1764705882352941
1466,0.6035353535353536
1467,0.5190274841437632
1468,0.9722222222222222
1469,0.6612244897959184
1470,0.48
1471,0.5560253699788582
1472,0.7877551020408164
1473,0.3832678948958018
1474,0.8055555555555556
1475,0.8408163265306123
1476,0.5963999999999999
1477,0.24
1478,0.7117647058823529
1479,0.375
1480,0.616326530612245
1481,0.515
1482,0.6
1483,0.3764705882352941
1484,0.7387755102040816
1485,0.4298
1486,0.48
1487,0.6176470588235293
1488,0.44320000000000004
1489,0.28
1490,0.5823529411764706
1491,0.5705882352941176
1492,0.3550235017626322
1493,0.6666666666666667
1494,0.5396341463414634
1495,0.5488721804511278
1496,0.6654040404040403
1497,0.599139232860163
1498,0.7777777777777778
1499,0.35918367346938773
1500,0.46690000000000004
1501,0.24
1502,0.6117647058823529
1503,0.7222222222222223
1504,0.6917293233082706
1505,0.6931818181818182
1506,0.5062669888251283
1507,0.6944444444444444
1508,0.8775510204081632
1509,0.47579999999999995
1510,0.36000000000000004
1511,0.5794117647058824
1512,0.6691729323308271
1513,0.51010101010101
1514,0.5212926608275446
1515,0.8611111111111112
1516,0.4530612244897959
1517,0.5084
1518,0.5411764705882354
1519,0.6388888888888888
1520,0.5466626396858955
1521,0.49795918367346936
1522,0.49570000000000003
1523,0.2588235294117647
1524,0.5542929292929293
1525,0.531183932346723
1526,0.3611111111111111
1527,0.1
1528,0.4685
1529,0.4411764705882353
1530,0.4408788885533072
1531,0.8055555555555556
1532,0.8122448979591836
1533,0.5018
1534,0.64
1535,0.5264705882352941
1536,0.8055555555555556
1537,0.30612244897959184
1538,0.454
1539,0.19999999999999998
1540,0.3411764705882353
1541,0.6387755102040816
1542,0.4432
1543,0.5647058823529412
1544,0.53935
1545,0.32
1546,0.5323529411764707
1547,0.72
1548,0.24411764705882355
1549,0.7777777777777779
1550,0.49624060150375937
1551,0.5681818181818182
1552,0.521594684385382
1553,0.5277777777777778
1554,0.6469387755102041
1555,0.4512
1556,0.2
1557,0.32352941176470584
1558,0.6466165413533835
1559,0.6426767676767677
1560,0.6167321051041981
1561,0.9444444444444444
1562,0.22448979591836737
1563,0.4932000000000001
1564,0.6411764705882352
1565,0.654040404040404
1566,0.49682875264270615
1567,0.6693877551020407
1568,0.527
1569,0.4411764705882353
1570,0.5921717171717172
1571,0.56312292358804
1572,0.6666666666666666
1573,0.563265306122449
1574,0.5488999999999999
1575,0.5470588235294117
1576,0.5003775294472969
1577,0.6111111111111112
1578,0.5795918367346938
1579,0.53195
1580,0.5
1581,0.5764705882352941
1582,0.41666666666666663
1583,0.2510204081632653
1584,0.47435
1585,0.5800000000000001
1586,0.4117647058823529
1587,0.8530612244897959
1588,0.4401
1589,0.5352941176470588
1590,0.5376
1591,0.38
1592,0.34411764705882353
1593,0.48
1594,0.411764705882353
1595,0.6616161616161617
1596,0.44276653578979164
1597,0.4444444444444444
1598,0.42040816326530617
1599,0.49424999999999997
1600,0.6588235294117647
1601,0.4772727272727273
1602,0.4670794321957113
1603,0.8888888888888888
1604,0.6285714285714286
1605,0.4194
1606,0.5794117647058823
1607,0.48384173965569316
1608,0.5277777777777778
1609,0.8408163265306122
1610,0.5244
1611,0.32
1612,0.5676470588235294
1613,0.8055555555555555
1614,0.8122448979591836
1615,0.3648
1616,0.16
1617,0.3735294117647059
1618,0.8408163265306122
1619,0.43489999999999995
1620,0.3970588235294118
1621,0.5308999999999999
1622,0.6558823529411765
1623,0.5588235294117647
1624,0.553030303030303
1625,0.5580640289942616
1626,0.4408163265306122
1627,0.48572938689217754
1628,0.6111111111111112
1629,0.7183673469387755
1630,0.46825
1631,0.6294117647058823
1632,1.0
1633,0.23673469387755103
1634,0.5745
1635,0.19999999999999996
1636,0.5882352941176471
1637,0.4
1638,0.40970000000000006
1639,0.6705882352941177
1640,0.4816
1641,0.5941176470588235
1642,0.6588235294117646
1643,0.5267290848686199
1644,0.7183673469387756
1645,0.3722
1646,0.39999999999999997
1647,0.7795918367346939
1648,0.44120000000000004
1649,0.22941176470588232
1650,0.4666
1651,0.2823529411764706
1652,0.11176470588235292
1653,0.4487315010570824
1654,0.7222222222222222
1655,0.6122448979591837
1656,0.4456
1657,0.4
1658,0.36111111111111105
1659,0.12857142857142856
1660,0.454
1661,0.4294117647058823
1662,0.8612244897959184
1663,0.41445000000000004
1664,0.6294117647058823
1665,0.39879999999999993
1666,0.4235294117647059
1667,0.4941176470588235
1668,0.75
1669,0.11836734693877551
1670,0.4554
1671,0.56
1672,0.2764705882352941
1673,0.8204081632653061
1674,0.43224999999999997
1675,0.43529411764705883
1676,0.49260000000000004
1677,0.4
1678,0.5352941176470588
1679,0.6400000000000001
1680,0.4470588235294118
1681,0.2734693877551021
1682,0.4184
1683,0.48
1684,0.7058823529411765
1685,0.49485
1686,1.0
1687,0.3588235294117647
1688,0.6
1689,0.34705882352941175
1690,0.4164
1691,0.36
1692,0.6352941176470588
1693,0.6529411764705881
1694,0.31999999999999995
1695,0.5941176470588236
